0,0,0,0,0,0,0,0,0,0,0,0.005,0.02,0.045,0.08,0.125,0.18,0.245,0.32,0.405,0.5,0.59,0.66,0.71,0.74,0.75,0.74,0.71,0.66,0.59,0.5,0.405,0.32,0.245,0.18,0.125,0.08,0.045,0.02,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0.001,0.1011,0.2012,0.3013,0.4014,0.5015,0.6016,0.7017,0.8018,0.9019,0.996667,0.829833,0.663,0.496167,0.329333,0.1625,-0.00433333,-0.171167,-0.338,-0.504833,-0.664667,-0.597933,-0.5312,-0.464467,-0.397733,-0.331,-0.264267,-0.197533,-0.1308,-0.0640667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
